Journee,Team,Adversaire,H/A,Player,Note
22.0,Paris,Monaco,H,Motta,5
22.0,Paris,Monaco,H,Matuidi,5
22.0,Paris,Monaco,H,Cavani,6
22.0,Paris,Monaco,H,Thiago Silva,6
22.0,Paris,Monaco,H,Trapp,6
22.0,Paris,Monaco,H,Kurzawa,6
22.0,Paris,Monaco,H,Draxler,5
22.0,Paris,Monaco,H,Meunier,7
22.0,Paris,Monaco,H,Lucas Moura,5
22.0,Paris,Monaco,H,Marquinhos,5
22.0,Paris,Monaco,H,Rabiot,5
22.0,Paris,Monaco,H,Di María,4
22.0,Paris,Monaco,H,Areola,5
22.0,Paris,Monaco,H,Gonçalo Guedes,4
22.0,Monaco,Paris,A,Falcao,4
22.0,Monaco,Paris,A,Subasic,6
22.0,Monaco,Paris,A,Glik,5
22.0,Monaco,Paris,A,Germain,4
22.0,Monaco,Paris,A,Sidibe,5
22.0,Monaco,Paris,A,Mendy,6
22.0,Monaco,Paris,A,Fabinho,6
22.0,Monaco,Paris,A,Jemerson,5
22.0,Monaco,Paris,A,Bernardo Silva,6
22.0,Monaco,Paris,A,Lemar,5
22.0,Monaco,Paris,A,Bakayoko,6
22.0,Monaco,Paris,A,João Moutinho,5
22.0,Monaco,Paris,A,Carrillo,4
22.0,Monaco,Paris,A,Mbappe-Lottin,4
22.0,Bastia,Caen,H,Danic,5
22.0,Bastia,Caen,H,Marange,5
22.0,Bastia,Caen,H,Oniangué,5
22.0,Bastia,Caen,H,Leca,6
22.0,Bastia,Caen,H,Bengtsson,6
22.0,Bastia,Caen,H,Mostefa,6
22.0,Bastia,Caen,H,Diallo,4
22.0,Bastia,Caen,H,Rose,5
22.0,Bastia,Caen,H,Ngando,6
22.0,Bastia,Caen,H,Djiku,6
22.0,Bastia,Caen,H,Saint-Maximin,7
22.0,Bastia,Caen,H,Cioni,5
22.0,Bastia,Caen,H,Nangis,4
22.0,Bastia,Caen,H,Keita,5
22.0,Caen,Bastia,A,Vercoutre,5
22.0,Caen,Bastia,A,Yahia,5
22.0,Caen,Bastia,A,Bessat,6
22.0,Caen,Bastia,A,Da Silva,5
22.0,Caen,Bastia,A,Féret,5
22.0,Caen,Bastia,A,Rodelin,5
22.0,Caen,Bastia,A,Delaplace,5
22.0,Caen,Bastia,A,Louis,5
22.0,Caen,Bastia,A,Adeoti,4
22.0,Caen,Bastia,A,Sane,4
22.0,Caen,Bastia,A,Guilbert,6
22.0,Caen,Bastia,A,Bazile,5
22.0,Caen,Bastia,A,Karamoh,5
22.0,Caen,Bastia,A,Makengo,5
22.0,Toulouse,Saint Etienne,H,Trejo,3
22.0,Toulouse,Saint Etienne,H,Durmaz,4
22.0,Toulouse,Saint Etienne,H,Braithwaite,4
22.0,Toulouse,Saint Etienne,H,Moubandje,4
22.0,Toulouse,Saint Etienne,H,Somália,3
22.0,Toulouse,Saint Etienne,H,Jullien,5
22.0,Toulouse,Saint Etienne,H,Jean,5
22.0,Toulouse,Saint Etienne,H,Blin,3
22.0,Toulouse,Saint Etienne,H,Lafont,5
22.0,Toulouse,Saint Etienne,H,Adou,3
22.0,Toulouse,Saint Etienne,H,Diop,5
22.0,Toulouse,Saint Etienne,H,Ninkov,5
22.0,Toulouse,Saint Etienne,H,Toivonen,4
22.0,Toulouse,Saint Etienne,H,Pi,5
22.0,Saint Etienne,Toulouse,A,Perrin,6
22.0,Saint Etienne,Toulouse,A,Moulin,6
22.0,Saint Etienne,Toulouse,A,Monnet-Paquet,7
22.0,Saint Etienne,Toulouse,A,Roux,7
22.0,Saint Etienne,Toulouse,A,Théophile-Catherine,6
22.0,Saint Etienne,Toulouse,A,Hamouma,7
22.0,Saint Etienne,Toulouse,A,Pogba,8
22.0,Saint Etienne,Toulouse,A,Malcuit,6
22.0,Saint Etienne,Toulouse,A,Veretout,6
22.0,Saint Etienne,Toulouse,A,Selnaes,6
22.0,Saint Etienne,Toulouse,A,Keyta,5
22.0,Saint Etienne,Toulouse,A,Lemoine,5
22.0,Saint Etienne,Toulouse,A,Dabo,5
22.0,Saint Etienne,Toulouse,A,Nordin,5
22.0,Angers,Metz,H,Mangani,7
22.0,Angers,Metz,H,Petric,5
22.0,Angers,Metz,H,Ismael Traoré,3
22.0,Angers,Metz,H,Thomas,5
22.0,Angers,Metz,H,Manceau,6
22.0,Angers,Metz,H,Bamba,7
22.0,Angers,Metz,H,Pavlovic,4
22.0,Angers,Metz,H,Tait,8
22.0,Angers,Metz,H,Santamaria,5
22.0,Angers,Metz,H,Pepe,7
22.0,Angers,Metz,H,Mehdi Tahrat,6
22.0,Angers,Metz,H,Bourillon,5
22.0,Angers,Metz,H,Dore,4
22.0,Angers,Metz,H,Capelle,5
22.0,Metz,Angers,A,Signorino,3
22.0,Metz,Angers,A,Diabaté,4
22.0,Metz,Angers,A,Lejeune,4
22.0,Metz,Angers,A,Cohade,3
22.0,Metz,Angers,A,Diagne,3
22.0,Metz,Angers,A,Balliu,5
22.0,Metz,Angers,A,Falette,5
22.0,Metz,Angers,A,Philipps,4
22.0,Metz,Angers,A,Nguette,4
22.0,Metz,Angers,A,Milan,4
22.0,Metz,Angers,A,Didillon,7
22.0,Metz,Angers,A,Doukoure,4
22.0,Metz,Angers,A,Vion,4
22.0,Metz,Angers,A,Hein,4
22.0,Rennes,Nantes,H,Gourcuff,5
22.0,Rennes,Nantes,H,Baal,4
22.0,Rennes,Nantes,H,Danze,5
22.0,Rennes,Nantes,H,Fernandes,5
22.0,Rennes,Nantes,H,Costil,6
22.0,Rennes,Nantes,H,Grosicki,4
22.0,Rennes,Nantes,H,André,4
22.0,Rennes,Nantes,H,Mexer,6
22.0,Rennes,Nantes,H,Hunou,4
22.0,Rennes,Nantes,H,Kalulu,3
22.0,Rennes,Nantes,H,Gnagnon,6
22.0,Rennes,Nantes,H,Said,4
22.0,Rennes,Nantes,H,Diakhaby,5
22.0,Rennes,Nantes,H,Lea Siliki,5
22.0,Nantes,Rennes,A,Gillet,5
22.0,Nantes,Rennes,A,Dupé,4
22.0,Nantes,Rennes,A,Djidji,6
22.0,Nantes,Rennes,A,Sala,5
22.0,Nantes,Rennes,A,Lucas Lima,4
22.0,Nantes,Rennes,A,Iloki,6
22.0,Nantes,Rennes,A,Diego Carlos,5
22.0,Nantes,Rennes,A,Dubois,5
22.0,Nantes,Rennes,A,Bammou,4
22.0,Nantes,Rennes,A,Rongier,6
22.0,Nantes,Rennes,A,Harit,5
22.0,Nantes,Rennes,A,Moimbé,5
22.0,Nantes,Rennes,A,Thomasson,4
22.0,Nantes,Rennes,A,Pardo,4
23.0,Saint Etienne,Lyon,H,Perrin,7
23.0,Saint Etienne,Lyon,H,Moulin,7
23.0,Saint Etienne,Lyon,H,Monnet-Paquet,6
23.0,Saint Etienne,Lyon,H,Saivet,6
23.0,Saint Etienne,Lyon,H,Théophile-Catherine,5
23.0,Saint Etienne,Lyon,H,Søderlund,6
23.0,Saint Etienne,Lyon,H,Hamouma,7
23.0,Saint Etienne,Lyon,H,Pogba,7
23.0,Saint Etienne,Lyon,H,Malcuit,6
23.0,Saint Etienne,Lyon,H,Pajot,6
23.0,Saint Etienne,Lyon,H,Veretout,6
23.0,Saint Etienne,Lyon,H,Lemoine,5
23.0,Saint Etienne,Lyon,H,Roux,4
23.0,Saint Etienne,Lyon,H,Selnaes,5
23.0,Lyon,Saint Etienne,A,Morel,4
23.0,Lyon,Saint Etienne,A,Jallet,5
23.0,Lyon,Saint Etienne,A,Yanga-Mbiwa,4
23.0,Lyon,Saint Etienne,A,Anthony Lopes,5
23.0,Lyon,Saint Etienne,A,Gonalons,5
23.0,Lyon,Saint Etienne,A,Lacazette,4
23.0,Lyon,Saint Etienne,A,Depay,3
23.0,Lyon,Saint Etienne,A,Fekir,4
23.0,Lyon,Saint Etienne,A,Tolisso,5
23.0,Lyon,Saint Etienne,A,Darder,4
23.0,Lyon,Saint Etienne,A,Mammana,4
23.0,Lyon,Saint Etienne,A,Valbuena,5
23.0,Lyon,Saint Etienne,A,Ferri,4
23.0,Lyon,Saint Etienne,A,Ghezzal,3
23.0,Bordeaux,Rennes,H,Carrasso,5
23.0,Bordeaux,Rennes,H,Plasil,5
23.0,Bordeaux,Rennes,H,Toulalan,5
23.0,Bordeaux,Rennes,H,Menez,6
23.0,Bordeaux,Rennes,H,Lewczuk,6
23.0,Bordeaux,Rennes,H,Pallois,5
23.0,Bordeaux,Rennes,H,Laborde,3
23.0,Bordeaux,Rennes,H,Gajic,4
23.0,Bordeaux,Rennes,H,Pellenard,4
23.0,Bordeaux,Rennes,H,Vada,5
23.0,Bordeaux,Rennes,H,Ounas,4
23.0,Bordeaux,Rennes,H,Sankhare,6
23.0,Bordeaux,Rennes,H,Rolan,4
23.0,Bordeaux,Rennes,H,Malcom,6
23.0,Rennes,Bordeaux,A,Gourcuff,7
23.0,Rennes,Bordeaux,A,Baal,7
23.0,Rennes,Bordeaux,A,Danze,5
23.0,Rennes,Bordeaux,A,Amalfitano,5
23.0,Rennes,Bordeaux,A,Sio,5
23.0,Rennes,Bordeaux,A,Costil,5
23.0,Rennes,Bordeaux,A,André,6
23.0,Rennes,Bordeaux,A,Prcic,6
23.0,Rennes,Bordeaux,A,Pedro Mendes,5
23.0,Rennes,Bordeaux,A,Kalulu,4
23.0,Rennes,Bordeaux,A,Gnagnon,5
23.0,Rennes,Bordeaux,A,Said,4
23.0,Rennes,Bordeaux,A,Bensebaini,5
23.0,Rennes,Bordeaux,A,Diakhaby,5
23.0,Lille,Lorient,H,Beria,4
23.0,Lille,Lorient,H,Basa,5
23.0,Lille,Lorient,H,Corchia,5
23.0,Lille,Lorient,H,de Preville,4
23.0,Lille,Lorient,H,Sliti,5
23.0,Lille,Lorient,H,Soumaoro,5
23.0,Lille,Lorient,H,Benzia,4
23.0,Lille,Lorient,H,Amadou,6
23.0,Lille,Lorient,H,Maignan,6
23.0,Lille,Lorient,H,El Ghazi,4
23.0,Lille,Lorient,H,Xeka,5
23.0,Lille,Lorient,H,Eder,4
23.0,Lille,Lorient,H,Kishna,5
23.0,Lille,Lorient,H,Bissouma,4
23.0,Lorient,Lille,A,Jérémie Aliadière,6
23.0,Lorient,Lille,A,Mvuemba,6
23.0,Lorient,Lille,A,Marveaux,7
23.0,Lorient,Lille,A,Bellugou,6
23.0,Lorient,Lille,A,Peybernes,6
23.0,Lorient,Lille,A,Le Goff,6
23.0,Lorient,Lille,A,Majeed Waris,6
23.0,Lorient,Lille,A,Lecomte,6
23.0,Lorient,Lille,A,Wakaso,6
23.0,Lorient,Lille,A,Moreira,5
23.0,Lorient,Lille,A,Philippoteaux,5
23.0,Lorient,Lille,A,Mesloub,5
23.0,Lorient,Lille,A,Cabot,5
23.0,Lorient,Lille,A,Cafú,5
23.0,Montpellier,Bastia,H,Camara,5
23.0,Montpellier,Bastia,H,Hilton,6
23.0,Montpellier,Bastia,H,Sessegnon,6
23.0,Montpellier,Bastia,H,Jourdren,4
23.0,Montpellier,Bastia,H,Boudebouz,7
23.0,Montpellier,Bastia,H,Lasne,5
23.0,Montpellier,Bastia,H,Deplagne,5
23.0,Montpellier,Bastia,H,Roussillon,5
23.0,Montpellier,Bastia,H,Mounie,8
23.0,Montpellier,Bastia,H,Pokorny,6
23.0,Montpellier,Bastia,H,Skhiri,6
23.0,Montpellier,Bastia,H,Sylla,5
23.0,Montpellier,Bastia,H,Jonathan Ikone,7
23.0,Montpellier,Bastia,H,Mbenza,6
23.0,Bastia,Montpellier,A,Marange,4
23.0,Bastia,Montpellier,A,Oniangué,4
23.0,Bastia,Montpellier,A,Leca,5
23.0,Bastia,Montpellier,A,Cahuzac,5
23.0,Bastia,Montpellier,A,Cioni,4
23.0,Bastia,Montpellier,A,Diallo,5
23.0,Bastia,Montpellier,A,Rose,5
23.0,Bastia,Montpellier,A,Djiku,3
23.0,Bastia,Montpellier,A,Saint-Maximin,5
23.0,Bastia,Montpellier,A,Crivelli,6
23.0,Bastia,Montpellier,A,Lassana Coulibaly,5
23.0,Bastia,Montpellier,A,Danic,4
23.0,Bastia,Montpellier,A,Mostefa,5
23.0,Bastia,Montpellier,A,Ngando,5
23.0,Dijon,Paris,H,Balmont,4
23.0,Dijon,Paris,H,Varrault,4
23.0,Dijon,Paris,H,Loties,4
23.0,Dijon,Paris,H,Martin,4
23.0,Dijon,Paris,H,Reynet,4
23.0,Dijon,Paris,H,Abeid,6
23.0,Dijon,Paris,H,Rüfli,3
23.0,Dijon,Paris,H,Tavares,6
23.0,Dijon,Paris,H,Chafik,4
23.0,Dijon,Paris,H,Diony,3
23.0,Dijon,Paris,H,Lees-Melou,6
23.0,Dijon,Paris,H,Bela,5
23.0,Dijon,Paris,H,Marié,5
23.0,Dijon,Paris,H,Bahamboula,5
23.0,Paris,Dijon,A,Motta,7
23.0,Paris,Dijon,A,Matuidi,6
23.0,Paris,Dijon,A,Cavani,7
23.0,Paris,Dijon,A,Thiago Silva,8
23.0,Paris,Dijon,A,Aurier,6
23.0,Paris,Dijon,A,Areola,5
23.0,Paris,Dijon,A,Kurzawa,5
23.0,Paris,Dijon,A,Draxler,5
23.0,Paris,Dijon,A,Lucas Moura,7
23.0,Paris,Dijon,A,Marquinhos,6
23.0,Paris,Dijon,A,Rabiot,5
23.0,Paris,Dijon,A,Ben Arfa,5
23.0,Paris,Dijon,A,Gonçalo Guedes,6
23.0,Paris,Dijon,A,Nkunku,5
23.0,Toulouse,Angers,H,Trejo,7
23.0,Toulouse,Angers,H,Braithwaite,7
23.0,Toulouse,Angers,H,Delort,7
23.0,Toulouse,Angers,H,Moubandje,7
23.0,Toulouse,Angers,H,Jullien,6
23.0,Toulouse,Angers,H,Jean,7
23.0,Toulouse,Angers,H,Bodiger,6
23.0,Toulouse,Angers,H,Blin,6
23.0,Toulouse,Angers,H,Lafont,7
23.0,Toulouse,Angers,H,Amian,6
23.0,Toulouse,Angers,H,Diop,6
23.0,Toulouse,Angers,H,Toivonen,7
23.0,Toulouse,Angers,H,Doumbia,5
23.0,Toulouse,Angers,H,Durmaz,6
23.0,Angers,Toulouse,A,Mangani,3
23.0,Angers,Toulouse,A,Petric,4
23.0,Angers,Toulouse,A,Ismael Traoré,3
23.0,Angers,Toulouse,A,Thomas,3
23.0,Angers,Toulouse,A,Manceau,3
23.0,Angers,Toulouse,A,Cissokho,3
23.0,Angers,Toulouse,A,Diedhiou,3
23.0,Angers,Toulouse,A,Tait,4
23.0,Angers,Toulouse,A,Santamaria,3
23.0,Angers,Toulouse,A,Pepe,4
23.0,Angers,Toulouse,A,Mehdi Tahrat,5
23.0,Angers,Toulouse,A,Capelle,5
23.0,Angers,Toulouse,A,Ndoye,5
23.0,Angers,Toulouse,A,Bamba,4
23.0,Monaco,Nice,H,Falcao,8
23.0,Monaco,Nice,H,Subasic,6
23.0,Monaco,Nice,H,Glik,6
23.0,Monaco,Nice,H,Germain,7
23.0,Monaco,Nice,H,Sidibe,5
23.0,Monaco,Nice,H,Mendy,8
23.0,Monaco,Nice,H,Fabinho,6
23.0,Monaco,Nice,H,Jemerson,6
23.0,Monaco,Nice,H,Bernardo Silva,6
23.0,Monaco,Nice,H,Lemar,7
23.0,Monaco,Nice,H,Bakayoko,6
23.0,Monaco,Nice,H,João Moutinho,5
23.0,Monaco,Nice,H,Dirar,5
23.0,Monaco,Nice,H,Mbappe-Lottin,4
23.0,Nice,Monaco,A,Dante,4
23.0,Nice,Monaco,A,Baysse,4
23.0,Nice,Monaco,A,Balotelli,4
23.0,Nice,Monaco,A,Souquet,3
23.0,Nice,Monaco,A,Eysseric,3
23.0,Nice,Monaco,A,Pléa,4
23.0,Nice,Monaco,A,Cardinale,4
23.0,Nice,Monaco,A,Cyprien,3
23.0,Nice,Monaco,A,Seri,4
23.0,Nice,Monaco,A,Sarr,4
23.0,Nice,Monaco,A,Dalbert,4
23.0,Nice,Monaco,A,Belhanda,5
23.0,Nantes,Nancy,H,Riou,4
23.0,Nantes,Nancy,H,Gillet,4
23.0,Nantes,Nancy,H,Djidji,3
23.0,Nantes,Nancy,H,Sala,4
23.0,Nantes,Nancy,H,Stepinski,4
23.0,Nantes,Nancy,H,Lucas Lima,4
23.0,Nantes,Nancy,H,Pardo,4
23.0,Nantes,Nancy,H,Diego Carlos,5
23.0,Nantes,Nancy,H,Dubois,4
23.0,Nantes,Nancy,H,Rongier,6
23.0,Nantes,Nancy,H,Harit,3
23.0,Nantes,Nancy,H,Kacaniklic,5
23.0,Nantes,Nancy,H,Thomasson,5
23.0,Nantes,Nancy,H,Bammou,4
23.0,Nancy,Nantes,A,Alou Diarra,6
23.0,Nancy,Nantes,A,Dia,7
23.0,Nancy,Nantes,A,Muratori,7
23.0,Nancy,Nantes,A,Junior Dalé,7
23.0,Nancy,Nantes,A,Cetout,7
23.0,Nancy,Nantes,A,Chernik,6
23.0,Nancy,Nantes,A,Cuffaut,6
23.0,Nancy,Nantes,A,Badila,6
23.0,Nancy,Nantes,A,Coulibaly,5
23.0,Nancy,Nantes,A,Diagne,6
23.0,Nancy,Nantes,A,Ait Bennasser,6
23.0,Nancy,Nantes,A,Cabaco,5
23.0,Nancy,Nantes,A,Faitout Maouassa,5
23.0,Guingamp,Caen,H,Didot,4
23.0,Guingamp,Caen,H,Briand,4
23.0,Guingamp,Caen,H,Pereira,4
23.0,Guingamp,Caen,H,Diallo,4
23.0,Guingamp,Caen,H,Sorbon,5
23.0,Guingamp,Caen,H,Deaux,5
23.0,Guingamp,Caen,H,de Pauw,4
23.0,Guingamp,Caen,H,Johnsson,5
23.0,Guingamp,Caen,H,Kerbrat,5
23.0,Guingamp,Caen,H,Marçal,5
23.0,Guingamp,Caen,H,Coco,4
23.0,Guingamp,Caen,H,Bodmer,5
23.0,Guingamp,Caen,H,Mendy,5
23.0,Guingamp,Caen,H,Blas,5
23.0,Caen,Guingamp,A,Vercoutre,7
23.0,Caen,Guingamp,A,Yahia,6
23.0,Caen,Guingamp,A,Bessat,5
23.0,Caen,Guingamp,A,Da Silva,5
23.0,Caen,Guingamp,A,Féret,5
23.0,Caen,Guingamp,A,Rodelin,6
23.0,Caen,Guingamp,A,Santini,4
23.0,Caen,Guingamp,A,Delaplace,5
23.0,Caen,Guingamp,A,Louis,5
23.0,Caen,Guingamp,A,Adeoti,6
23.0,Caen,Guingamp,A,Guilbert,6
23.0,Caen,Guingamp,A,Seube,5
23.0,Caen,Guingamp,A,Bazile,6
23.0,Caen,Guingamp,A,Karamoh,7
23.0,Metz,Marseille,H,Assou-Ekotto,6
23.0,Metz,Marseille,H,Diabaté,5
23.0,Metz,Marseille,H,Lejeune,5
23.0,Metz,Marseille,H,Bisevac,6
23.0,Metz,Marseille,H,Doukoure,5
23.0,Metz,Marseille,H,Balliu,5
23.0,Metz,Marseille,H,Falette,6
23.0,Metz,Marseille,H,Vion,4
23.0,Metz,Marseille,H,Philipps,6
23.0,Metz,Marseille,H,Nguette,4
23.0,Metz,Marseille,H,Didillon,6
23.0,Metz,Marseille,H,Erdinc,4
23.0,Metz,Marseille,H,Jouffre,7
23.0,Metz,Marseille,H,Ismaila Sarr,5
23.0,Marseille,Metz,A,Fanni,6
23.0,Marseille,Metz,A,Pelé,5
23.0,Marseille,Metz,A,Rolando,5
23.0,Marseille,Metz,A,Sertic,6
23.0,Marseille,Metz,A,Cabella,4
23.0,Marseille,Metz,A,Thauvin,4
23.0,Marseille,Metz,A,Sarr,4
23.0,Marseille,Metz,A,Sakai,4
23.0,Marseille,Metz,A,Doria,4
23.0,Marseille,Metz,A,Zambo Anguissa,5
23.0,Marseille,Metz,A,Lopez,5
23.0,Marseille,Metz,A,Payet,5
23.0,Marseille,Metz,A,Gomis,4
23.0,Marseille,Metz,A,Sanson,5
24.0,Lorient,Toulouse,H,Jérémie Aliadière,4
24.0,Lorient,Toulouse,H,Mvuemba,6
24.0,Lorient,Toulouse,H,Marveaux,6
24.0,Lorient,Toulouse,H,Bellugou,5
24.0,Lorient,Toulouse,H,Peybernes,5
24.0,Lorient,Toulouse,H,Le Goff,5
24.0,Lorient,Toulouse,H,Majeed Waris,3
24.0,Lorient,Toulouse,H,Lecomte,6
24.0,Lorient,Toulouse,H,Wakaso,4
24.0,Lorient,Toulouse,H,Philippoteaux,5
24.0,Lorient,Toulouse,H,Koffi,5
24.0,Lorient,Toulouse,H,Toure,6
24.0,Lorient,Toulouse,H,Jeannot,4
24.0,Lorient,Toulouse,H,Cabot,5
24.0,Toulouse,Lorient,A,Trejo,7
24.0,Toulouse,Lorient,A,Braithwaite,5
24.0,Toulouse,Lorient,A,Delort,6
24.0,Toulouse,Lorient,A,Moubandje,4
24.0,Toulouse,Lorient,A,Jullien,6
24.0,Toulouse,Lorient,A,Jean,6
24.0,Toulouse,Lorient,A,Bodiger,5
24.0,Toulouse,Lorient,A,Blin,6
24.0,Toulouse,Lorient,A,Lafont,6
24.0,Toulouse,Lorient,A,Amian,5
24.0,Toulouse,Lorient,A,Diop,5
24.0,Toulouse,Lorient,A,Toivonen,4
24.0,Toulouse,Lorient,A,Doumbia,5
24.0,Toulouse,Lorient,A,Durmaz,4
24.0,Montpellier,Monaco,H,Hilton,5
24.0,Montpellier,Monaco,H,Jourdren,4
24.0,Montpellier,Monaco,H,Boudebouz,6
24.0,Montpellier,Monaco,H,Sylla,5
24.0,Montpellier,Monaco,H,Roussillon,5
24.0,Montpellier,Monaco,H,Pokorny,5
24.0,Montpellier,Monaco,H,Skhiri,4
24.0,Montpellier,Monaco,H,Jonathan Ikone,3
24.0,Montpellier,Monaco,H,Mukiele,4
24.0,Montpellier,Monaco,H,Mbenza,5
24.0,Montpellier,Monaco,H,Dolly,4
24.0,Montpellier,Monaco,H,Camara,4
24.0,Montpellier,Monaco,H,Lasne,5
24.0,Montpellier,Monaco,H,Mounie,3
24.0,Monaco,Montpellier,A,João Moutinho,7
24.0,Monaco,Montpellier,A,Subasic,5
24.0,Monaco,Montpellier,A,Glik,6
24.0,Monaco,Montpellier,A,Germain,4
24.0,Monaco,Montpellier,A,Sidibe,5
24.0,Monaco,Montpellier,A,Mendy,7
24.0,Monaco,Montpellier,A,Jemerson,5
24.0,Monaco,Montpellier,A,Bernardo Silva,4
24.0,Monaco,Montpellier,A,Lemar,6
24.0,Monaco,Montpellier,A,Bakayoko,6
24.0,Monaco,Montpellier,A,Mbappe-Lottin,6
24.0,Monaco,Montpellier,A,Falcao,4
24.0,Monaco,Montpellier,A,Fabinho,6
24.0,Monaco,Montpellier,A,Touré,5
24.0,Nice,Saint Etienne,H,Dante,6
24.0,Nice,Saint Etienne,H,Baysse,6
24.0,Nice,Saint Etienne,H,Belhanda,5
24.0,Nice,Saint Etienne,H,Souquet,5
24.0,Nice,Saint Etienne,H,Eysseric,6
24.0,Nice,Saint Etienne,H,Pléa,3
24.0,Nice,Saint Etienne,H,Cardinale,6
24.0,Nice,Saint Etienne,H,Cyprien,7
24.0,Nice,Saint Etienne,H,Walter,5
24.0,Nice,Saint Etienne,H,Seri,6
24.0,Nice,Saint Etienne,H,Dalbert,7
24.0,Nice,Saint Etienne,H,Obbadi,5
24.0,Nice,Saint Etienne,H,Balotelli,4
24.0,Saint Etienne,Nice,A,Moulin,6
24.0,Saint Etienne,Nice,A,Monnet-Paquet,5
24.0,Saint Etienne,Nice,A,Saivet,4
24.0,Saint Etienne,Nice,A,Roux,4
24.0,Saint Etienne,Nice,A,Théophile-Catherine,5
24.0,Saint Etienne,Nice,A,Hamouma,4
24.0,Saint Etienne,Nice,A,Pogba,5
24.0,Saint Etienne,Nice,A,Lacroix,5
24.0,Saint Etienne,Nice,A,Veretout,5
24.0,Saint Etienne,Nice,A,Selnaes,5
24.0,Saint Etienne,Nice,A,Pierre Gabriel,4
24.0,Saint Etienne,Nice,A,Søderlund,4
24.0,Saint Etienne,Nice,A,Jorginho,4
24.0,Saint Etienne,Nice,A,Keyta,4
24.0,Marseille,Guingamp,H,Fanni,6
24.0,Marseille,Guingamp,H,Pelé,6
24.0,Marseille,Guingamp,H,Payet,7
24.0,Marseille,Guingamp,H,Gomis,6
24.0,Marseille,Guingamp,H,Rolando,6
24.0,Marseille,Guingamp,H,Vainqueur,6
24.0,Marseille,Guingamp,H,Thauvin,5
24.0,Marseille,Guingamp,H,Sakai,6
24.0,Marseille,Guingamp,H,Doria,6
24.0,Marseille,Guingamp,H,Sanson,7
24.0,Marseille,Guingamp,H,Lopez,6
24.0,Marseille,Guingamp,H,Lass Diarra,5
24.0,Marseille,Guingamp,H,Cabella,5
24.0,Marseille,Guingamp,H,Zambo Anguissa,5
24.0,Guingamp,Marseille,A,Didot,5
24.0,Guingamp,Marseille,A,Bodmer,5
24.0,Guingamp,Marseille,A,Briand,4
24.0,Guingamp,Marseille,A,Pereira,5
24.0,Guingamp,Marseille,A,Sorbon,5
24.0,Guingamp,Marseille,A,Salibur,5
24.0,Guingamp,Marseille,A,Johnsson,5
24.0,Guingamp,Marseille,A,Lévêque,5
24.0,Guingamp,Marseille,A,Sankoh,5
24.0,Guingamp,Marseille,A,Coco,3
24.0,Guingamp,Marseille,A,Blas,3
24.0,Guingamp,Marseille,A,Deaux,5
24.0,Guingamp,Marseille,A,Benezet,4
24.0,Guingamp,Marseille,A,Mendy,4
24.0,Lyon,Nancy,H,Morel,6
24.0,Lyon,Nancy,H,Valbuena,7
24.0,Lyon,Nancy,H,Jallet,7
24.0,Lyon,Nancy,H,Yanga-Mbiwa,6
24.0,Lyon,Nancy,H,Anthony Lopes,6
24.0,Lyon,Nancy,H,Gonalons,8
24.0,Lyon,Nancy,H,Lacazette,7
24.0,Lyon,Nancy,H,Cornet,6
24.0,Lyon,Nancy,H,Fekir,7
24.0,Lyon,Nancy,H,Mammana,6
24.0,Lyon,Nancy,H,Tousart,6
24.0,Lyon,Nancy,H,Rybus,5
24.0,Lyon,Nancy,H,Depay,7
24.0,Lyon,Nancy,H,Ferri,4
24.0,Nancy,Lyon,A,Alou Diarra,4
24.0,Nancy,Lyon,A,Hadji,3
24.0,Nancy,Lyon,A,Guidileye,3
24.0,Nancy,Lyon,A,Junior Dalé,4
24.0,Nancy,Lyon,A,Cetout,4
24.0,Nancy,Lyon,A,Chernik,4
24.0,Nancy,Lyon,A,Cuffaut,3
24.0,Nancy,Lyon,A,Badila,3
24.0,Nancy,Lyon,A,Diagne,4
24.0,Nancy,Lyon,A,Ait Bennasser,5
24.0,Nancy,Lyon,A,Faitout Maouassa,3
24.0,Nancy,Lyon,A,Robic,5
24.0,Nancy,Lyon,A,Mandanne,4
24.0,Nancy,Lyon,A,Coulibaly,5
24.0,Paris,Lille,H,Maxwell,6
24.0,Paris,Lille,H,Motta,7
24.0,Paris,Lille,H,Ben Arfa,5
24.0,Paris,Lille,H,Matuidi,6
24.0,Paris,Lille,H,Cavani,7
24.0,Paris,Lille,H,Di María,7
24.0,Paris,Lille,H,Thiago Silva,6
24.0,Paris,Lille,H,Aurier,6
24.0,Paris,Lille,H,Areola,4
24.0,Paris,Lille,H,Draxler,5
24.0,Paris,Lille,H,Kimpembe,6
24.0,Paris,Lille,H,Lucas Moura,6
24.0,Paris,Lille,H,Rabiot,5
24.0,Lille,Paris,A,Beria,5
24.0,Lille,Paris,A,Enyeama,6
24.0,Lille,Paris,A,Basa,5
24.0,Lille,Paris,A,Palmieri,6
24.0,Lille,Paris,A,Corchia,5
24.0,Lille,Paris,A,Soumaoro,5
24.0,Lille,Paris,A,Benzia,4
24.0,Lille,Paris,A,Amadou,4
24.0,Lille,Paris,A,Kishna,4
24.0,Lille,Paris,A,El Ghazi,4
24.0,Lille,Paris,A,Xeka,4
24.0,Lille,Paris,A,de Preville,6
24.0,Lille,Paris,A,Bautheac,4
24.0,Lille,Paris,A,Bissouma,4
24.0,Bastia,Nantes,H,Danic,6
